  73   1   1   1      0.00    -89.40     -8.95     -2.27
  73   1   1   2      0.00    -90.10     -8.95     -2.07
  73   1   1   3      0.00    -72.00     -9.07     -2.82
  73   1   1   4      0.00    -79.40     -9.19     -3.21
  73   1   1   5      0.00    -86.30     -9.19     -3.47
  73   1   1   6      0.00    -73.50     -9.19     -3.54
  73   1   1   7      0.00    -70.30     -9.19     -4.02
  73   1   1   8      0.00    -77.00     -9.30     -4.01
  73   1   1   9      0.70    -75.40     -9.42     -4.07
  73   1   1  10     12.20    -67.70     -9.42     -4.31
  73   1   1  11     33.70    -53.50     -9.42     -2.92
  73   1   1  12     46.50    -35.20     -9.42     -1.51
  73   1   1  13     47.60    -28.20     -9.07     -1.08
  73   1   1  14     40.10    -39.80     -8.84     -0.95
  73   1   1  15     24.50    -64.60     -8.72     -1.25
  73   1   1  16      4.30    -73.20     -8.84     -2.05
  73   1   1  17      0.00    -69.30     -9.30     -3.30
  73   1   1  18      0.00    -74.50     -9.65     -3.88
  73   1   1  19      0.00    -83.70    -10.23     -4.50
  73   1   1  20      0.00    -72.30    -11.28     -5.25
  73   1   1  21      0.00    -68.10    -12.91     -5.31
  73   1   1  22      0.00    -61.60    -15.23     -5.24
  73   1   1  23      0.00    -67.40    -18.14     -5.76
  73   1   1  24      0.00    -68.40    -20.93     -5.77
  73   1   2   1      0.00    -70.70    -22.67     -5.38
  73   1   2   2      0.00    -69.30    -23.60     -6.27
  73   1   2   3      0.00    -19.60    -23.25     -6.81
  73   1   2   4      0.00    -13.10    -19.30     -6.09
  73   1   2   5      0.00     -8.70    -16.63     -5.91
  73   1   2   6      0.00     -9.90    -14.53     -4.97
  73   1   2   7      0.00     -9.70    -12.91     -4.42
  73   1   2   8      0.00    -10.40    -11.86     -4.26
  73   1   2   9      0.20     -8.70    -11.05     -4.13
  73   1   2  10      3.50     -0.40    -10.46     -4.09
  73   1   2  11      9.90     13.40     -9.77     -3.73
  73   1   2  12     18.30     27.90     -9.07     -3.65
  73   1   2  13     27.40     41.40     -8.14     -3.09
  73   1   2  14     21.00     17.90     -7.21     -2.44
  73   1   2  15     19.80     -6.40     -6.51     -2.02
  73   1   2  16      6.00    -37.80     -6.05     -1.95
  73   1   2  17      0.10    -33.00     -6.05     -1.74
  73   1   2  18      0.00    -62.50     -6.28     -1.98
  73   1   2  19      0.00    -20.70     -6.86     -1.94
  73   1   2  20      0.00    -13.10     -6.86     -1.46
  73   1   2  21      0.00     -1.10     -6.51     -0.28
  73   1   2  22      0.00     -1.20     -6.05      0.07
  73   1   2  23      0.00      0.00     -5.58      0.36
  73   1   2  24      0.00      0.00     -5.35      0.48
  73   1   3   1      0.00     -0.60     -5.00      0.49
  73   1   3   2      0.00     -1.00     -4.77      0.41
  73   1   3   3      0.00     -2.30     -4.53      0.40
  73   1   3   4      0.00     -1.00     -4.30      0.78
  73   1   3   5      0.00     -0.70     -4.07      1.01
  73   1   3   6      0.00      0.70     -3.95      1.37
  73   1   3   7      0.00      0.50     -3.72      1.64
  73   1   3   8      0.00      0.60     -3.60      1.74
  73   1   3   9      0.00      1.30     -3.37      1.92
  73   1   3  10      1.60      6.60     -3.26      2.21
  73   1   3  11      2.00     10.20     -3.14      2.65
  73   1   3  12      5.70     26.20     -3.02      3.17
  73   1   3  13      9.20     32.60     -2.91      3.35
  73   1   3  14     11.60     38.50     -2.79      3.45
  73   1   3  15     18.60     -9.80     -2.67      3.29
