  69   1   1   1      0.00    -50.70     -6.90     -8.95
  69   1   1   2      0.00    -44.40     -6.90    -10.01
  69   1   1   3      0.00    -47.60     -6.90     -9.65
  69   1   1   4      0.00    -40.00     -6.90     -8.60
  69   1   1   5      0.00    -26.80     -6.97     -8.62
  69   1   1   6      0.00    -20.60     -6.97     -6.94
  69   1   1   7      0.00     -9.80     -6.90     -5.26
  69   1   1   8      0.00    -11.40     -6.90     -3.87
  69   1   1   9      1.30    -11.70     -6.90     -4.37
  69   1   1  10     19.00    -12.90     -6.61     -4.47
  69   1   1  11     55.20     -2.20     -6.47     -4.44
  69   1   1  12     82.80    -16.00     -6.47     -3.82
  69   1   1  13    105.90     -9.00     -6.47     -3.16
  69   1   1  14     82.40     -5.00     -6.47     -2.98
  69   1   1  15     45.70     -3.40     -6.47     -2.87
  69   1   1  16     10.00     -6.80     -6.47     -2.67
  69   1   1  17      0.10     -5.70     -6.47     -2.58
  69   1   1  18      0.00     -5.20     -6.47     -2.58
  69   1   1  19      0.00     -6.30     -6.47     -2.64
  69   1   1  20      0.00     -6.30     -6.33     -2.52
  69   1   1  21      0.00     -7.10     -6.04     -2.37
  69   1   1  22      0.00     -7.40     -6.04     -2.22
  69   1   1  23      0.00     -6.50     -6.04     -2.07
  69   1   1  24      0.00     -4.80     -6.04     -1.96
  69   1   2   1      0.00     -4.10     -6.04     -1.60
  69   1   2   2      0.00     -3.30     -6.04     -1.40
  69   1   2   3      0.00     -3.90     -6.04     -1.32
  69   1   2   4      0.00     -4.60     -6.04     -1.16
  69   1   2   5      0.00     -3.10     -5.89     -0.71
  69   1   2   6      0.00     -2.20     -5.68     -0.73
  69   1   2   7      0.00     -1.60     -5.61     -0.77
  69   1   2   8      0.00     -1.90     -5.61     -0.69
  69   1   2   9      1.30     -1.20     -5.61     -0.54
  69   1   2  10     16.90      0.30     -5.61     -0.25
  69   1   2  11     38.80      3.40     -5.61      0.03
  69   1   2  12     58.00      6.60     -5.53      0.25
  69   1   2  13     56.00      8.90     -5.18      0.43
  69   1   2  14     36.50      4.80     -5.18      0.46
  69   1   2  15     24.40      2.60     -5.18      0.24
  69   1   2  16      5.20     -0.60     -5.18      0.17
  69   1   2  17      0.10     -1.70     -4.74      0.12
  69   1   2  18      0.00     -2.90     -4.74      0.11
  69   1   2  19      0.00     -9.60     -4.74      0.08
  69   1   2  20      0.00    -18.70     -4.74      0.03
  69   1   2  21      0.00     -6.80     -4.74      0.19
  69   1   2  22      0.00     -8.60     -4.67      0.31
  69   1   2  23      0.00    -20.40     -4.31      0.24
  69   1   2  24      0.00    -55.40     -4.31     -0.55
  69   1   3   1      0.00    -44.30     -4.31     -2.11
