  72   1   1   1      0.00    -13.30    -12.09      0.49
  72   1   1   2      0.00    -13.10    -11.28      1.32
  72   1   1   3      0.00    -11.90    -11.05      1.35
  72   1   1   4      0.00    -13.10    -10.35      1.47
  72   1   1   5      0.00    -16.60    -10.12      1.59
  72   1   1   6      0.00    -11.00     -9.65      1.46
  72   1   1   7      0.00     -9.20     -9.65      1.46
  72   1   1   8      0.00    -10.00     -8.95      1.48
  72   1   1   9      0.10     -9.10     -8.95      1.48
  72   1   1  10      2.20     -2.10     -8.95      1.46
  72   1   1  11      7.70     12.90     -8.02      1.64
  72   1   1  12      8.80     19.70     -6.28      1.80
  72   1   1  13      9.80     25.60     -5.00      1.82
  72   1   1  14      5.10     11.10     -5.00      1.72
  72   1   1  15      1.90     -0.30     -6.74      1.43
  72   1   1  16      0.30     -8.00     -8.02      1.14
  72   1   1  17      0.00    -10.80     -8.95      0.81
  72   1   1  18      0.00    -10.00     -9.65      0.91
  72   1   1  19      0.00    -10.00     -9.53      0.96
  72   1   1  20      0.00    -10.00     -9.30      1.01
  72   1   1  21      0.00     -9.90     -9.42      0.98
  72   1   1  22      0.00     -9.40     -9.30      1.03
  72   1   1  23      0.00     -8.30     -9.07      1.24
  72   1   1  24      0.00     -7.90     -8.84      1.61
  72   1   2   1      0.00     -7.90     -8.26      1.81
  72   1   2   2      0.00     -8.10     -7.67      1.74
  72   1   2   3      0.00    -10.00     -8.37      1.34
  72   1   2   4      0.00    -10.20     -8.95      1.22
  72   1   2   5      0.00    -10.80     -8.95      1.08
  72   1   2   6      0.00    -10.60     -8.95      1.01
  72   1   2   7      0.00    -10.80     -9.19      0.97
  72   1   2   8      0.00    -10.80     -9.65      0.91
  72   1   2   9      0.00     -9.90     -9.65      1.01
  72   1   2  10      0.90     -5.60     -9.65      1.06
  72   1   2  11      3.00      0.40     -9.07      1.12
  72   1   2  12      4.70      6.70     -8.49      1.24
  72   1   2  13      4.70      8.00     -7.91      1.42
  72   1   2  14      3.70      4.80     -7.56      1.55
  72   1   2  15      2.30      0.80     -7.44      1.49
  72   1   2  16      0.50     -5.00     -7.79      1.41
  72   1   2  17      0.00     -7.70     -7.91      1.66
  72   1   2  18      0.00     -8.30     -7.56      1.75
  72   1   2  19      0.00     -8.60     -7.56      1.70
  72   1   2  20      0.00     -8.30     -8.14      1.47
  72   1   2  21      0.00     -8.80     -8.37      1.58
  72   1   2  22      0.00     -9.10     -8.02      2.06
  72   1   2  23      0.00    -10.00     -6.98      2.33
  72   1   2  24      0.00     -9.40     -6.86      2.28
  72   1   3   1      0.00     -9.40     -6.86      2.15
  72   1   3   2      0.00     -9.30     -6.86      1.95
  72   1   3   3      0.00     -9.20     -7.67      1.50
  72   1   3   4      0.00     -9.40     -8.95      1.05
  72   1   3   5      0.00     -9.40     -9.65      0.95
  72   1   3   6      0.00     -9.60     -9.07      0.93
  72   1   3   7      0.00     -9.40     -9.65      0.76
  72   1   3   8      0.00     -9.90     -9.65      0.65
  72   1   3   9      0.00     -9.70     -9.65      0.67
  72   1   3  10      0.80     -5.70     -9.65      0.75
  72   1   3  11      3.10      1.20     -9.19      0.78
  72   1   3  12      4.40      5.90     -8.95      0.74
  72   1   3  13      4.80      8.30     -8.72      0.83
  72   1   3  14      4.90      7.60     -8.26      0.86
  72   1   3  15      1.70     -1.00     -8.60      0.86
  72   1   3  16      0.10     -5.50     -8.49      1.18
  72   1   3  17      0.00     -7.30     -7.91      1.52
  72   1   3  18      0.00     -6.90     -7.56      1.43
  72   1   3  19      0.00     -6.30     -7.56      1.20
  72   1   3  20      0.00     -6.40     -7.67      1.09
  72   1   3  21      0.00     -6.40     -7.79      1.14
  72   1   3  22      0.00     -6.40     -7.56      1.20
  72   1   3  23      0.00     -6.00     -7.56      1.23
  72   1   3  24      0.00     -4.60     -6.86      1.35
  72   1   4   1      0.00     -3.50     -6.86      1.25
  72   1   4   2      0.00     -2.30     -6.86      1.11
  72   1   4   3      0.00     -2.30     -6.63      1.18
  72   1   4   4      0.00     -2.80     -6.40      1.09
  72   1   4   5      0.00     -4.10     -6.86      1.12
  72   1   4   6      0.00     -3.30     -6.86      1.05
  72   1   4   7      0.00     -2.10     -6.63      1.06
  72   1   4   8      0.00     -2.10     -6.16      1.21
  72   1   4   9      0.00     -3.00     -5.81      1.42
  72   1   4  10      0.50     -1.60     -5.12      1.73
  72   1   4  11      0.90      1.40     -4.65      1.74
  72   1   4  12      1.20      1.70     -4.07      1.75
  72   1   4  13      1.30      3.50     -3.49      2.01
  72   1   4  14      1.70      5.90     -3.37      2.22
  72   1   4  15      2.40      6.80     -2.79      2.20
  72   1   4  16      1.60      2.20     -2.09      2.30
  72   1   4  17      0.00     -3.50     -2.67      2.40
  72   1   4  18      0.00     -2.80     -2.67      2.32
  72   1   4  19      0.00     -3.50     -2.67      2.33
  72   1   4  20      0.00     -3.60     -2.67      2.43
  72   1   4  21      0.00     -3.60     -2.67      2.55
  72   1   4  22      0.00     -3.70     -2.67      2.59
  72   1   4  23      0.00     -4.10     -2.21      2.97
  72   1   4  24      0.00     -4.40     -1.98      3.07
  72   1   5   1      0.00     -5.80     -1.98      3.08
  72   1   5   2      0.00     -6.40     -2.56      3.18
  72   1   5   3      0.00    -28.80     -4.07      2.87
  72   1   5   4      0.00     -9.70     -4.42      2.79
  72   1   5   5      0.00     -5.70     -3.72      2.69
  72   1   5   6      0.00     -6.20     -3.37      2.60
  72   1   5   7      0.00     -6.70     -3.72      2.35
  72   1   5   8      0.00     -6.00     -4.07      2.22
  72   1   5   9      0.10     -5.20     -4.07      2.06
  72   1   5  10      1.70      0.20     -3.95      2.40
  72   1   5  11      4.00      7.70     -2.33      2.77
  72   1   5  12      8.60     17.70     -0.23      3.34
  72   1   5  13     10.60     20.00      1.28      3.25
  72   1   5  14     12.10     15.40      2.56      3.39
  72   1   5  15      3.30      4.00      1.74      3.51
  72   1   5  16      0.50     -1.70      0.58      3.25
  72   1   5  17      0.00     -3.00      0.00      3.07
  72   1   5  18      0.00     -3.40     -0.58      3.24
  72   1   5  19      0.00     -4.10     -1.63      2.81
  72   1   5  20      0.00     -4.60     -3.60      2.07
  72   1   5  21      0.00     -5.30     -6.05      1.38
  72   1   5  22      0.00     -4.10     -7.79      1.21
  72   1   5  23      0.00     -3.60     -8.26      1.05
  72   1   5  24      0.00     -4.00     -8.26      1.09
  72   1   6   1      0.00     -4.60     -7.79      1.33
  72   1   6   2      0.00     -3.90     -7.56      1.62
  72   1   6   3      0.00     -4.50     -6.98      2.10
  72   1   6   4      0.00     -5.90     -5.70      2.31
  72   1   6   5      0.00     -6.40     -5.46      2.31
  72   1   6   6      0.00     -6.40     -5.93      2.17
  72   1   6   7      0.00     -5.40     -5.70      1.99
  72   1   6   8      0.00     -6.00     -5.58      2.00
  72   1   6   9      0.00     -4.80     -6.16      1.83
  72   1   6  10      0.20     -1.80     -6.05      1.68
  72   1   6  11      0.50     -0.10     -5.46      1.74
  72   1   6  12      0.60     -2.00     -5.23      1.79
  72   1   6  13      1.40      0.30     -4.88      1.80
  72   1   6  14      1.20     -2.60     -5.23      1.70
  72   1   6  15      0.70     -5.20     -6.05      1.55
  72   1   6  16      0.20     -6.40     -6.86      1.32
  72   1   6  17      0.00     -7.50     -7.56      1.06
  72   1   6  18      0.00     -9.60     -7.56      1.13
  72   1   6  19      0.00     -6.30     -7.56      1.03
  72   1   6  20      0.00     -5.70     -7.44      1.11
  72   1   6  21      0.00     -5.40     -6.86      1.20
  72   1   6  22      0.00     -5.30     -6.86      1.27
  72   1   6  23      0.00     -5.90     -6.86      1.36
  72   1   6  24      0.00     -5.00     -6.63      1.35
  72   1   7   1      0.00     -5.10     -6.16      1.38
  72   1   7   2      0.00     -4.70     -6.16      1.36
  72   1   7   3      0.00     -5.30     -6.16      1.41
  72   1   7   4      0.00     -5.80     -6.16      1.51
  72   1   7   5      0.00     -6.30     -6.16      1.48
  72   1   7   6      0.00     -5.40     -6.16      1.45
  72   1   7   7      0.00     -5.10     -6.16      1.39
  72   1   7   8      0.00     -5.70     -5.70      1.39
  72   1   7   9      0.00     -5.20     -5.46      1.31
  72   1   7  10      0.50     -5.50     -5.46      1.51
  72   1   7  11      0.70     -1.70     -5.93      1.37
  72   1   7  12      2.70      6.30     -6.86      1.01
  72   1   7  13      2.30      4.40     -6.51      1.15
  72   1   7  14      2.90      4.40     -5.35      1.42
  72   1   7  15      1.00     -0.70     -4.77      1.58
  72   1   7  16      0.90     -5.30     -4.77      1.57
  72   1   7  17      0.00    -10.50     -5.23      1.40
  72   1   7  18      0.00    -11.60     -5.46      1.45
  72   1   7  19      0.00    -10.40     -5.46      1.49
  72   1   7  20      0.00    -11.70     -5.93      1.43
  72   1   7  21      0.00     -8.00     -5.93      1.34
  72   1   7  22      0.00     -5.90     -5.46      1.48
  72   1   7  23      0.00    -11.20     -4.77      1.63
  72   1   7  24      0.00     -4.00     -4.65      1.51
  72   1   8   1      0.00     -3.50     -4.88      1.59
  72   1   8   2      0.00     -3.50     -4.77      1.46
  72   1   8   3      0.00     -4.00     -4.77      1.50
  72   1   8   4      0.00     -8.00     -4.77      1.68
  72   1   8   5      0.00    -14.00     -4.88      1.59
  72   1   8   6      0.00    -11.70     -5.35      1.63
  72   1   8   7      0.00    -16.20     -5.00      1.83
  72   1   8   8      0.00    -20.00     -5.81      1.77
  72   1   8   9      0.20    -14.80     -5.81      2.06
  72   1   8  10      1.60     -8.50     -5.12      2.18
  72   1   8  11      9.80     14.10     -3.49      2.17
  72   1   8  12     13.40     21.10     -1.40      2.34
  72   1   8  13      7.60     10.60     -0.35      2.43
  72   1   8  14     19.40     26.00      0.12      2.61
  72   1   8  15      9.30    -20.10     -0.70      2.37
  72   1   8  16      1.40    -17.20     -4.07      2.26
  72   1   8  17      0.00    -16.00     -5.00      2.17
  72   1   8  18      0.00    -18.30     -5.93      1.99
  72   1   8  19      0.00    -23.10     -6.74      1.86
  72   1   8  20      0.00    -51.60     -8.49      1.42
  72   1   8  21      0.00    -14.50     -8.72      1.66
  72   1   8  22      0.00    -12.60     -7.79      1.51
  72   1   8  23      0.00    -10.80     -6.86      1.62
  72   1   8  24      0.00    -20.10     -6.98      1.52
  72   1   9   1      0.00    -14.90     -6.86      1.69
  72   1   9   2      0.00    -14.60     -6.86      1.70
  72   1   9   3      0.00    -16.00     -6.86      1.65
  72   1   9   4      0.00    -23.90     -7.33      1.54
  72   1   9   5      0.00    -17.40     -7.56      1.44
  72   1   9   6      0.00    -16.80     -7.56      1.38
  72   1   9   7      0.00    -14.80     -8.14      1.42
  72   1   9   8      0.00    -16.60     -7.79      1.42
  72   1   9   9      0.30    -28.50     -8.02      1.11
  72   1   9  10      4.20    -58.80     -9.07      0.83
  72   1   9  11     25.20     -5.00     -8.95      0.80
  72   1   9  12     40.30     -3.00     -7.44      0.75
  72   1   9  13     41.90      5.40     -6.63      0.94
  72   1   9  14     38.80     -7.10     -6.16      1.15
  72   1   9  15     25.10    -43.10     -7.33      0.82
  72   1   9  16      7.80    -68.80     -9.19      0.49
  72   1   9  17      0.10    -87.30    -10.93      0.08
  72   1   9  18      0.00    -35.30    -11.63      0.28
  72   1   9  19      0.00    -69.40    -11.51      0.13
  72   1   9  20      0.00    -54.40    -11.74      0.18
  72   1   9  21      0.00    -50.70    -11.74      0.26
  72   1   9  22      0.00    -47.40    -11.74      0.11
  72   1   9  23      0.00    -25.60    -11.39      0.22
