  68   1   1   1      0.00     -0.10     -6.54      0.29
  68   1   1   2      0.00     -0.10     -6.61      0.42
  68   1   1   3      0.00     -7.50     -6.54      0.55
  68   1   1   4      0.00     -9.90     -6.54      0.51
  68   1   1   5      0.00     -2.80     -6.54      0.46
  68   1   1   6      0.00     -0.40     -6.54      0.15
  68   1   1   7      0.00      0.50     -6.47      0.00
  68   1   1   8      0.50      0.10     -6.54     -0.17
  68   1   1   9      1.30     -1.60     -6.54     -0.55
  68   1   1  10     20.10     -3.20     -6.47     -0.58
  68   1   1  11     36.70      1.10     -6.54     -0.61
  68   1   1  12     34.80      1.30     -6.54     -0.09
  68   1   1  13     26.40      6.90     -6.47      0.23
  68   1   1  14     35.10      9.20     -6.54      0.25
  68   1   1  15     10.70     -2.50     -6.47      0.36
  68   1   1  16      5.10     -6.00     -6.54      0.53
  68   1   1  17      0.90     -5.90     -6.54      0.46
  68   1   1  18      0.00     -4.50     -6.54      0.29
  68   1   1  19      0.00     -0.50     -6.47      0.18
  68   1   1  20      0.00      0.00     -6.54      0.09
  68   1   1  21      0.00      0.00     -6.47     -0.01
  68   1   1  22      0.00      0.20     -6.47     -0.03
  68   1   1  23      0.00      0.10     -6.54     -0.02
  68   1   1  24      0.00     -6.00     -6.54      0.06
  68   1   2   1      0.00     -8.70     -6.47      0.03
  68   1   2   2      0.00     -5.30     -6.54      0.01
  68   1   2   3      0.00     -4.40     -6.47     -0.13
  68   1   2   4      0.00     -3.10     -6.47     -0.04
  68   1   2   5      0.00     -4.10     -6.54     -0.25
  68   1   2   6      0.00     -5.90     -6.47     -0.56
  68   1   2   7      0.00     -1.70     -6.47     -0.38
  68   1   2   8      0.30     -3.90     -6.47     -0.35
  68   1   2   9      2.40     -5.10     -6.47     -0.51
  68   1   2  10     29.90    -19.50     -6.40     -0.56
  68   1   2  11     68.30    -47.90     -6.47     -1.78
  68   1   2  12     87.00    -50.10     -6.47     -1.51
  68   1   2  13    114.40    -59.60     -6.47     -1.13
  68   1   2  14     99.60    -40.40     -6.47     -1.42
  68   1   2  15     47.60    -16.40     -6.47     -1.53
  68   1   2  16     15.80    -25.90     -6.47     -2.33
  68   1   2  17      1.30     -5.30     -6.47     -3.07
  68   1   2  18      0.00     -8.50     -6.47     -2.63
  68   1   2  19      0.00     -5.90     -6.40     -2.85
  68   1   2  20      0.00     -3.10     -6.47     -2.09
  68   1   2  21      0.00     -8.70     -6.47     -2.07
  68   1   2  22      0.00    -12.60     -6.47     -2.78
  68   1   2  23      0.00    -13.40     -6.47     -2.80
  68   1   2  24      0.00     -3.90     -6.47     -3.08
  68   1   3   1      0.00    -10.30     -6.47     -3.52
  68   1   3   2      0.00     -6.70     -6.47     -4.12
  68   1   3   3      0.00    -16.40     -6.47     -4.74
  68   1   3   4      0.00    -18.00     -6.47     -6.27
  68   1   3   5      0.00     -5.40     -6.47     -7.61
  68   1   3   6      0.00     -8.30     -6.47     -7.55
  68   1   3   7      0.00     -3.90     -6.47    -10.46
  68   1   3   8      0.30     -1.30     -6.47     -9.20
  68   1   3   9      2.30     -3.50     -6.47     -8.43
  68   1   3  10     23.10     -5.40     -6.47     -8.15
  68   1   3  11     46.50     -2.00     -6.47     -7.24
  68   1   3  12     58.40      0.90     -6.47     -5.97
  68   1   3  13     77.10     -8.70     -6.47     -5.07
  68   1   3  14     60.20     -1.60     -6.47     -4.88
  68   1   3  15     30.50     -0.20     -6.47     -4.07
  68   1   3  16     12.30     -4.90     -6.47     -3.70
  68   1   3  17      1.00     -5.60     -6.47     -3.58
  68   1   3  18      0.00    -14.30     -6.47     -3.79
  68   1   3  19      0.00     -1.60     -6.47     -3.12
  68   1   3  20      0.00     -2.30     -6.47     -2.70
  68   1   3  21      0.00     -4.70     -6.47     -2.56
  68   1   3  22      0.00     -6.40     -6.40     -2.89
  68   1   3  23      0.00     -5.30     -6.47     -2.24
  68   1   3  24      0.00    -13.50     -6.33     -1.88
  68   1   4   1      0.00    -23.80     -6.40     -1.85
  68   1   4   2      0.00    -10.20     -6.47     -1.20
  68   1   4   3      0.00     -8.30     -6.47     -1.11
  68   1   4   4      0.00    -14.50     -6.33     -1.16
  68   1   4   5      0.00     -8.30     -6.47     -0.75
  68   1   4   6      0.00     -9.70     -6.40     -0.54
  68   1   4   7      0.00     -6.20     -6.11     -0.12
  68   1   4   8      0.70     -7.70     -6.11     -0.04
  68   1   4   9      2.10     -8.20     -6.11     -0.08
  68   1   4  10     15.20    -13.20     -6.04     -0.02
  68   1   4  11     34.10    -13.80     -6.11     -0.15
  68   1   4  12     52.30     -7.20     -6.11     -0.10
  68   1   4  13     46.60    -10.00     -6.04     -0.05
  68   1   4  14     37.60     -5.70     -6.11     -0.26
  68   1   4  15     24.30     -4.80     -6.11     -0.66
  68   1   4  16      6.70     -3.20     -6.11     -1.14
  68   1   4  17      0.90     -3.70     -6.11     -1.13
